0.000000 	 0.000000 	 14.000000 	 15.000000
10.000000 	 0.000000 	 14.000000 	 15.000000
20.000000 	 0.000000 	 14.000000 	 14.980617
30.000000 	 54.684017 	 14.000000 	 14.961609
40.000000 	 0.000000 	 14.000000 	 15.175653
50.000000 	 68.946701 	 14.000000 	 15.152865
60.000000 	 0.000000 	 14.000000 	 15.423891
70.000000 	 82.524132 	 14.000000 	 15.396291
80.000000 	 0.000000 	 14.000000 	 15.720371
90.000000 	 95.344398 	 14.000000 	 15.687024
100.000000 	 0.000000 	 14.000000 	 16.060020
110.000000 	 100.000000 	 14.000000 	 16.020090
120.000000 	 0.000000 	 14.000000 	 16.406439
130.000000 	 100.000000 	 14.000000 	 16.359795
140.000000 	 0.000000 	 14.000000 	 16.739559
150.000000 	 100.000000 	 14.000000 	 16.686457
160.000000 	 0.000000 	 14.000000 	 17.059889
170.000000 	 100.000000 	 14.000000 	 17.000578
180.000000 	 0.000000 	 14.000000 	 17.367922
190.000000 	 100.000000 	 14.000000 	 17.302639
200.000000 	 0.000000 	 14.000000 	 17.664127
210.000000 	 100.000000 	 14.000000 	 17.593103
220.000000 	 0.000000 	 14.000000 	 17.948963
230.000000 	 100.000000 	 14.000000 	 17.872417
240.000000 	 0.000000 	 14.000000 	 18.222862
250.000000 	 100.000000 	 14.000000 	 18.141008
260.000000 	 0.000000 	 14.000000 	 18.486246
270.000000 	 100.000000 	 14.000000 	 18.399286
280.000000 	 0.000000 	 14.000000 	 18.739519
290.000000 	 100.000000 	 14.000000 	 18.647652
300.000000 	 0.000000 	 14.000000 	 18.983070
310.000000 	 100.000000 	 14.000000 	 18.886482
320.000000 	 0.000000 	 14.000000 	 19.217270
330.000000 	 100.000000 	 14.000000 	 19.116140
340.000000 	 0.000000 	 14.000000 	 19.442478
350.000000 	 100.000000 	 14.000000 	 19.336985
360.000000 	 0.000000 	 14.000000 	 19.659040
370.000000 	 100.000000 	 14.000000 	 19.549349
380.000000 	 0.000000 	 14.000000 	 19.867289
390.000000 	 100.000000 	 14.000000 	 19.753561
400.000000 	 0.000000 	 14.000000 	 20.067543
410.000000 	 100.000000 	 14.000000 	 19.949932
420.000000 	 0.000000 	 14.000000 	 20.260107
430.000000 	 100.000000 	 14.000000 	 20.138765
440.000000 	 0.000000 	 14.000000 	 20.445282
450.000000 	 100.000000 	 14.000000 	 20.320351
460.000000 	 0.000000 	 14.000000 	 20.623346
470.000000 	 100.000000 	 14.000000 	 20.494963
480.000000 	 0.000000 	 14.000000 	 20.794573
490.000000 	 100.000000 	 14.000000 	 20.662870
500.000000 	 0.000000 	 14.000000 	 20.959225
510.000000 	 100.000000 	 14.000000 	 20.824329
520.000000 	 0.000000 	 14.000000 	 21.117556
530.000000 	 100.000000 	 14.000000 	 20.979593
540.000000 	 0.000000 	 14.000000 	 21.269810
550.000000 	 100.000000 	 14.000000 	 21.128895
560.000000 	 0.000000 	 14.000000 	 21.416218
570.000000 	 100.000000 	 14.000000 	 21.272467
580.000000 	 0.000000 	 14.000000 	 21.557007
590.000000 	 100.000000 	 14.000000 	 21.410526
600.000000 	 0.000000 	 14.000000 	 21.692390
610.000000 	 100.000000 	 14.000000 	 21.543285
620.000000 	 0.000000 	 14.000000 	 21.822575
630.000000 	 100.000000 	 14.000000 	 21.670946
640.000000 	 0.000000 	 14.000000 	 21.947763
650.000000 	 100.000000 	 14.000000 	 21.793709
660.000000 	 0.000000 	 14.000000 	 22.068146
670.000000 	 100.000000 	 14.000000 	 21.911758
680.000000 	 0.000000 	 14.000000 	 22.183907
690.000000 	 100.000000 	 14.000000 	 22.025274
700.000000 	 0.000000 	 14.000000 	 22.295221
710.000000 	 100.000000 	 14.000000 	 22.134432
720.000000 	 0.000000 	 14.000000 	 22.402264
730.000000 	 100.000000 	 14.000000 	 22.239399
740.000000 	 0.000000 	 14.000000 	 22.505196
750.000000 	 100.000000 	 14.000000 	 22.340336
760.000000 	 0.000000 	 14.000000 	 22.604177
770.000000 	 100.000000 	 14.000000 	 22.437399
780.000000 	 0.000000 	 14.000000 	 22.699360
790.000000 	 100.000000 	 14.000000 	 22.530737
800.000000 	 0.000000 	 14.000000 	 22.790888
810.000000 	 100.000000 	 14.000000 	 22.620489
820.000000 	 0.000000 	 14.000000 	 22.878901
830.000000 	 100.000000 	 14.000000 	 22.706797
840.000000 	 0.000000 	 14.000000 	 22.963535
850.000000 	 100.000000 	 14.000000 	 22.789791
860.000000 	 0.000000 	 14.000000 	 23.044922
870.000000 	 100.000000 	 14.000000 	 22.869600
880.000000 	 0.000000 	 14.000000 	 23.123184
890.000000 	 100.000000 	 14.000000 	 22.946346
900.000000 	 0.000000 	 14.000000 	 23.198441
910.000000 	 0.000000 	 14.000000 	 23.020144
920.000000 	 100.000000 	 14.000000 	 22.845303
930.000000 	 0.000000 	 14.000000 	 23.099356
940.000000 	 100.000000 	 14.000000 	 22.922979
950.000000 	 0.000000 	 14.000000 	 23.175528
960.000000 	 100.000000 	 14.000000 	 22.997675
970.000000 	 0.000000 	 14.000000 	 23.248774
980.000000 	 0.000000 	 14.000000 	 23.069502
990.000000 	 100.000000 	 14.000000 	 22.893703
1000.000000 	 0.000000 	 14.000000 	 23.146818
1010.000000 	 0.000000 	 14.000000 	 22.969522
1020.000000 	 100.000000 	 14.000000 	 22.795662
1030.000000 	 0.000000 	 14.000000 	 23.050678
1040.000000 	 100.000000 	 14.000000 	 22.875246
1050.000000 	 0.000000 	 14.000000 	 23.128717
1060.000000 	 100.000000 	 14.000000 	 22.951771
1070.000000 	 0.000000 	 14.000000 	 23.203760
1080.000000 	 0.000000 	 14.000000 	 23.025360
1090.000000 	 100.000000 	 14.000000 	 22.850418
1100.000000 	 0.000000 	 14.000000 	 23.104372
1110.000000 	 100.000000 	 14.000000 	 22.927896
1120.000000 	 0.000000 	 14.000000 	 23.180349
1130.000000 	 0.000000 	 14.000000 	 23.002401
1140.000000 	 100.000000 	 14.000000 	 22.827904
1150.000000 	 0.000000 	 14.000000 	 23.082294
1160.000000 	 100.000000 	 14.000000 	 22.906248
1170.000000 	 0.000000 	 14.000000 	 23.159121
1180.000000 	 100.000000 	 14.000000 	 22.981585
1190.000000 	 0.000000 	 14.000000 	 23.232996
1200.000000 	 0.000000 	 14.000000 	 23.054029
1210.000000 	 100.000000 	 14.000000 	 22.878532
1220.000000 	 0.000000 	 14.000000 	 23.131941
1230.000000 	 100.000000 	 14.000000 	 22.954933
1240.000000 	 0.000000 	 14.000000 	 23.206861
1250.000000 	 0.000000 	 14.000000 	 23.028400
1260.000000 	 100.000000 	 14.000000 	 22.853399
1270.000000 	 0.000000 	 14.000000 	 23.107294
1280.000000 	 100.000000 	 14.000000 	 22.930761
1290.000000 	 0.000000 	 14.000000 	 23.183159
1300.000000 	 0.000000 	 14.000000 	 23.005157
1310.000000 	 100.000000 	 14.000000 	 22.830606
1320.000000 	 0.000000 	 14.000000 	 23.084944
1330.000000 	 100.000000 	 14.000000 	 22.908846
1340.000000 	 0.000000 	 14.000000 	 23.161667
1350.000000 	 97.068993 	 14.000000 	 22.984083
1360.000000 	 0.000000 	 14.000000 	 23.222973
1370.000000 	 0.000000 	 14.000000 	 23.044199
1380.000000 	 87.972717 	 14.000000 	 22.868893
1390.000000 	 0.000000 	 14.000000 	 23.071312
1400.000000 	 82.152786 	 14.000000 	 22.895477
1410.000000 	 0.000000 	 14.000000 	 23.072617
1420.000000 	 76.799782 	 14.000000 	 22.896759
1430.000000 	 0.000000 	 14.000000 	 23.051096
1440.000000 	 71.931435 	 14.000000 	 22.875654
1450.000000 	 0.000000 	 14.000000 	 23.009684
1460.000000 	 67.560089 	 14.000000 	 22.835045
1470.000000 	 0.000000 	 14.000000 	 22.951263
1480.000000 	 63.693569 	 14.000000 	 22.777758
1490.000000 	 0.000000 	 14.000000 	 22.878635
1500.000000 	 60.335190 	 14.000000 	 22.706537
1510.000000 	 0.000000 	 14.000000 	 22.794504
1520.000000 	 57.483944 	 14.000000 	 22.624037
1530.000000 	 0.000000 	 14.000000 	 22.701471
1540.000000 	 55.134815 	 14.000000 	 22.532806
1550.000000 	 0.000000 	 14.000000 	 22.602013
1560.000000 	 53.278965 	 14.000000 	 22.435274
1570.000000 	 0.000000 	 14.000000 	 22.498474
1580.000000 	 51.903904 	 14.000000 	 22.333744
1590.000000 	 0.000000 	 14.000000 	 22.393061
1600.000000 	 50.994301 	 14.000000 	 22.230373
1610.000000 	 0.000000 	 14.000000 	 22.287825
1620.000000 	 50.531540 	 14.000000 	 22.127178
1630.000000 	 0.000000 	 14.000000 	 22.184660
1640.000000 	 50.494747 	 14.000000 	 22.026012
1650.000000 	 0.000000 	 14.000000 	 22.085299
1660.000000 	 50.860470 	 14.000000 	 21.928577
1670.000000 	 0.000000 	 14.000000 	 21.991308
1680.000000 	 51.603508 	 14.000000 	 21.836409
1690.000000 	 0.000000 	 14.000000 	 21.904087
1700.000000 	 52.696842 	 14.000000 	 21.750879
1710.000000 	 0.000000 	 14.000000 	 21.824869
1720.000000 	 54.112293 	 14.000000 	 21.673197
1730.000000 	 0.000000 	 14.000000 	 21.754713
